id	modified	bibliographicCitation	references	institutionCode	collectionCode	basisOfRecord	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	occurrenceStatus	preparations	associatedOccurrences	associatedReferences	otherCatalogNumbers	occurrenceRemarks	organismID	materialSampleID	eventID	fieldNumber	eventDate	eventTime	year	month	verbatimEventDate	samplingProtocol	sampleSizeValue	sampleSizeUnit	waterBody	country	stateProvince	county	locality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	footprintWKT	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationRemarks	scientificNameID	taxonConceptID	scientificName	kingdom	phylum	class	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship	vernacularName
638	2019-01-02T15:19:18			SharkBase	SharkBase	HumanObservation	638					1	individuals			present										2013-12-18 00:12:00															-27.5226	32.6865	100	0.0009	POINT (32.68645 -27.52260)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
639	2019-01-02T15:19:18			SharkBase	SharkBase	HumanObservation	639					1	individuals			present										2013-12-13 00:12:00															-27.5311	32.6875	100	0.0009	POINT (32.68750 -27.53110)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
64	2019-01-02T15:19:18			SharkBase	SharkBase	HumanObservation	64					1	individuals			present										2014-06-26 23:06:00															-34.1505	22.1213	100	0.0009	POINT (22.12132 -34.15052)							urn:lsid:marinespecies.org:taxname:105838		Carcharodon carcharias	Animalia	Chordata		Lamnidae	Carcharodon				Species		
640	2019-01-02T15:19:18			SharkBase	SharkBase	HumanObservation	640					1	individuals			present										2013-12-08 00:12:00															-27.5197	32.6868	100	0.0009	POINT (32.68680 -27.51970)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
641	2019-01-02T15:19:18			SharkBase	SharkBase	HumanObservation	641					1	individuals			present										2013-12-03 00:12:00															-27.5226	32.6865	100	0.0009	POINT (32.68645 -27.52260)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
645	2019-01-02T15:19:18			SharkBase	SharkBase	HumanObservation	645					1	individuals			present										2014-08-02 23:08:00															26.3083	-80.0738	100	0.0009	POINT (-80.07376 26.30830)							urn:lsid:marinespecies.org:taxname:105759		Rhinoptera	Animalia	Chordata		Rhinopteridae	Rhinoptera				genus		
646	2019-01-02T15:19:18			SharkBase	SharkBase	HumanObservation	646					1	individuals			present										2014-08-07 23:08:00									United States						26.3184	-80.0998	100	0.0009	POINT (-80.09977 26.31841)							urn:lsid:marinespecies.org:taxname:105759		Rhinoptera	Animalia	Chordata		Rhinopteridae	Rhinoptera				genus		
647	2019-01-02T15:19:18			SharkBase	SharkBase	HumanObservation	647					1	individuals			present										2015-06-09 23:06:00									United States						26.9342	-80.0942	100	0.0009	POINT (-80.09421 26.93422)							urn:lsid:marinespecies.org:taxname:278243		Aetobatus ocellatus	Animalia	Chordata		Myliobatidae	Aetobatus						
648	2019-01-02T15:19:18			SharkBase	SharkBase	HumanObservation	648					1	individuals			present										2015-06-15 23:06:00									Australia	Queensland					-27.9988	153.425	100	0.0009	POINT (153.42488 -27.99883)							urn:lsid:marinespecies.org:taxname:271431		Dasyatis fluviorum	Animalia	Chordata		Dasyatidae	Dasyatis				Species		
649	2019-01-02T15:19:18			SharkBase	SharkBase	HumanObservation	649					1	individuals			present										2013-12-22 00:12:00															-27.5177	32.6899	100	0.0009	POINT (32.68995 -27.51770)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
650	2019-01-02T15:19:18			SharkBase	SharkBase	HumanObservation	650					1	individuals			present										2013-11-21 00:11:00															-27.5277	32.6849	100	0.0009	POINT (32.68490 -27.52770)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
651	2019-01-02T15:19:18			SharkBase	SharkBase	HumanObservation	651					1	individuals			present										2013-11-20 00:11:00															-27.4519	32.7121	100	0.0009	POINT (32.71210 -27.45192)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
29	2019-01-02T15:18:44			SharkBase	SharkBase	HumanObservation	29					1	individuals			present										2015-01-22 00:01:00															-39.3138	150.08099	100	0.0009	POINT (150.08056 -39.31384)							urn:lsid:marinespecies.org:taxname:105831		Chlamydoselachus anguineus	Animalia	Chordata		Chlamydoselachidae	Chlamydoselachus				species		
290	2019-01-02T15:18:45			SharkBase	SharkBase	HumanObservation	290					1	individuals			present										2015-02-10 00:02:00															-27.5318	32.6829	100	0.0009	POINT (32.68292 -27.53180)							urn:lsid:marinespecies.org:taxname:217337		Carcharhinus amblyrhynchos	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species	(Bleeker, 1856)	Grey Reef Shark
291	2019-01-02T15:18:45			SharkBase	SharkBase	HumanObservation	291					1	individuals			present										2015-02-27 00:02:00															-27.5338	32.6815	100	0.0009	POINT (32.68155 -27.53378)							urn:lsid:marinespecies.org:taxname:712972		Taeniurops meyeni	Animalia	Chordata		Dasyatidae	Taeniurops				Species		
292	2019-01-02T15:18:45			SharkBase	SharkBase	HumanObservation	292					1	individuals			present										2015-04-20 23:04:00									Australia	New South Wales					-28.1736	153.547	100	0.0009	POINT (153.54740 -28.17364)							urn:lsid:marinespecies.org:taxname:280875		Glaucostegus typus	Animalia	Chordata		Rhinobatidae	Glaucostegus				species		
293	2019-01-02T15:18:45			SharkBase	SharkBase	HumanObservation	293					1	individuals			present										2015-03-31 00:03:00									Australia	New South Wales					-34.0613	151.157	100	0.0009	POINT (151.15749 -34.06133)							urn:lsid:marinespecies.org:taxname:217341		Carcharhinus brachyurus	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
294	08/AUG/22			SharkBase	SharkBase	HumanObservation	294					1	individuals			present										2009-01-10 00:01:00															-26.8266	32.9071	100	0.0009	POINT (32.90705 -26.82664)							urn:lsid:marinespecies.org:taxname:105792		Carcharhinus leucas	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
295	2019-01-02T15:18:45			SharkBase	SharkBase	HumanObservation	295					1	individuals			present										2015-03-27 00:03:00															26.3123	-80.073	100	0.0009	POINT (-80.07296 26.31229)							urn:lsid:marinespecies.org:taxname:105769		Rhinobatos	Animalia	Chordata		Rhinobatidae	Rhinobatos				genus		
299	2019-01-02T15:18:45			SharkBase	SharkBase	HumanObservation	299					1	individuals			present										2015-03-20 00:03:00															26.3135	-80.0735	100	0.0009	POINT (-80.07347 26.31352)							urn:lsid:marinespecies.org:taxname:105769		Rhinobatos	Animalia	Chordata		Rhinobatidae	Rhinobatos				genus		
3	2019-01-02T15:18:45			SharkBase	SharkBase	HumanObservation	3					1	individuals			present										2003-03-12 00:03:00															7.68904	98.7554	100	0.0009	POINT (98.75545 7.68904)							urn:lsid:marinespecies.org:taxname:204917		Chiloscyllium	Animalia	Chordata		Hemiscylliidae	Chiloscyllium				genus		
30	2019-01-02T15:18:45			SharkBase	SharkBase	HumanObservation	30					1	individuals			present										2014-07-01 23:07:00															-34.1413	22.1649	100	0.0009	POINT (22.16492 -34.14129)							urn:lsid:marinespecies.org:taxname:105838		Carcharodon carcharias	Animalia	Chordata		Lamnidae	Carcharodon				Species		
300	08/AUG/22			SharkBase	SharkBase	HumanObservation	300					1	individuals			present										2015-05-01 23:05:00															-18.2973	178.024	100	0.0009	POINT (178.02447 -18.29725)							urn:lsid:marinespecies.org:taxname:105792		Carcharhinus leucas	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
304	2019-01-02T15:18:46			SharkBase	SharkBase	HumanObservation	304					1	individuals			present										2015-05-02 23:05:00									Australia	Western Australia					-35.0246	117.234	100	0.0009	POINT (117.23437 -35.02462)							urn:lsid:marinespecies.org:taxname:281929		Orectolobus hutchinsi	Animalia	Chordata		Orectolobidae	Orectolobus				species		
301	2019-01-02T15:18:46			SharkBase	SharkBase	HumanObservation	301					1	individuals			present										2015-05-01 23:05:00															-18.2973	178.024	100	0.0009	POINT (178.02447 -18.29725)							urn:lsid:marinespecies.org:taxname:217337		Carcharhinus amblyrhynchos	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species	(Bleeker, 1856)	Grey Reef Shark
302	2019-01-02T15:18:46			SharkBase	SharkBase	HumanObservation	302					1	individuals			present										2015-05-01 23:05:00															-18.2973	178.024	100	0.0009	POINT (178.02447 -18.29725)							urn:lsid:marinespecies.org:taxname:105795		Carcharhinus melanopterus	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
303	2019-01-02T15:18:46			SharkBase	SharkBase	HumanObservation	303					1	individuals			present										2015-05-01 23:05:00															-18.2973	178.024	100	0.0009	POINT (178.02447 -18.29725)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
305	2019-01-02T15:18:46			SharkBase	SharkBase	HumanObservation	305					1	individuals			present										2015-05-05 23:05:00															16.3041	-86.5427	100	0.0009	POINT (-86.54272 16.30415)							urn:lsid:marinespecies.org:taxname:105719		Carcharhinus	Animalia	Chordata		Carcharhinidae	Carcharhinus				genus		
306	2019-01-02T15:18:46			SharkBase	SharkBase	HumanObservation	306					1	individuals			present										2015-05-05 23:05:00									Australia	Western Australia					-21.9088	113.954	100	0.0009	POINT (113.95367 -21.90885)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
308	2019-01-02T15:18:46			SharkBase	SharkBase	HumanObservation	308					1	individuals			present										2015-04-23 23:04:00									Mexico						24.7892	-112.105	100	0.0009	POINT (-112.10453 24.78924)							urn:lsid:marinespecies.org:taxname:105801		Prionace glauca	Animalia	Chordata		Carcharhinidae	Prionace				Species		
309	2019-01-02T15:18:46			SharkBase	SharkBase	HumanObservation	309					1	individuals			present										2015-04-23 23:04:00									Mexico						24.7892	-112.105	100	0.0009	POINT (-112.10453 24.78924)							urn:lsid:marinespecies.org:taxname:105839		Isurus oxyrinchus	Animalia	Chordata		Lamnidae	Isurus				Species		
31	2019-01-02T15:18:46			SharkBase	SharkBase	HumanObservation	31					1	individuals			present										2014-07-01 23:07:00															-34.1413	22.1649	100	0.0009	POINT (22.16492 -34.14129)							urn:lsid:marinespecies.org:taxname:105838		Carcharodon carcharias	Animalia	Chordata		Lamnidae	Carcharodon				Species		
310	2019-01-02T15:18:46			SharkBase	SharkBase	HumanObservation	310					1	individuals			present										2013-05-04 23:05:00															44.5987	-8.66848	100	0.0009	POINT (-8.66848 44.59868)							urn:lsid:marinespecies.org:taxname:105801		Prionace glauca	Animalia	Chordata		Carcharhinidae	Prionace				Species		
311	2019-01-02T15:18:47			SharkBase	SharkBase	HumanObservation	311					1	individuals			present										1998-10-13 00:10:00									Indonesia						1.54351	124.924	100	0.0009	POINT (124.92400 1.54351)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
652	2019-01-02T15:19:19			SharkBase	SharkBase	HumanObservation	652					1	individuals			present										2013-11-15 00:11:00															-27.492	32.6932	100	0.0009	POINT (32.69316 -27.49202)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
653	2019-01-02T15:19:19			SharkBase	SharkBase	HumanObservation	653					1	individuals			present										2013-11-13 00:11:00															-27.5197	32.6868	100	0.0009	POINT (32.68680 -27.51970)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
654	2019-01-02T15:19:19			SharkBase	SharkBase	HumanObservation	654					1	individuals			present										2013-11-08 00:11:00															-27.5224	32.6894	100	0.0009	POINT (32.68940 -27.52240)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
658	2019-01-02T15:19:19			SharkBase	SharkBase	HumanObservation	658					1	individuals			present										2014-04-23 23:04:00									Australia	New South Wales					-28.6119	153.629	100	0.0009	POINT (153.62882 -28.61192)							urn:lsid:marinespecies.org:taxname:220032		Stegostoma fasciatum	Animalia	Chordata		Stegostomatidae	Stegostoma				species		
655	2019-01-02T15:19:19			SharkBase	SharkBase	HumanObservation	655					1	individuals			present										2013-11-06 00:11:00															-27.492	32.6932	100	0.0009	POINT (32.69316 -27.49202)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
656	2019-01-02T15:19:19			SharkBase	SharkBase	HumanObservation	656					1	individuals			present										2015-05-16 23:05:00															-18.2996	178.01801	100	0.0009	POINT (178.01828 -18.29957)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
657	2019-01-02T15:19:19			SharkBase	SharkBase	HumanObservation	657					1	individuals			present										2015-05-16 23:05:00															-18.2997	178.01801	100	0.0009	POINT (178.01820 -18.29965)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
659	2019-01-02T15:19:19			SharkBase	SharkBase	HumanObservation	659					1	individuals			present										2014-05-10 23:05:00									Australia	New South Wales					-33.84	151.255	100	0.0009	POINT (151.25478 -33.84003)							urn:lsid:marinespecies.org:taxname:283063		Trygonoptera testacea	Animalia	Chordata		Urolophidae	Trygonoptera				Species		
66	2019-01-02T15:19:19			SharkBase	SharkBase	HumanObservation	66					1	individuals			present										2015-03-01 00:03:00									United States						30.1766	-85.8055	100	0.0009	POINT (-85.80549 30.17659)							urn:lsid:marinespecies.org:taxname:105838		Carcharodon carcharias	Animalia	Chordata		Lamnidae	Carcharodon				Species		
660	2019-01-02T15:19:19			SharkBase	SharkBase	HumanObservation	660					1	individuals			present										2014-08-01 23:08:00									Australia	New South Wales					-33.84	151.255	100	0.0009	POINT (151.25478 -33.84003)							urn:lsid:marinespecies.org:taxname:283063		Trygonoptera testacea	Animalia	Chordata		Urolophidae	Trygonoptera				Species		
661	2019-01-02T15:19:19			SharkBase	SharkBase	HumanObservation	661					1	individuals			present										2015-06-16 23:06:00									Australia	New South Wales					-33.84	151.255	100	0.0009	POINT (151.25478 -33.84003)							urn:lsid:marinespecies.org:taxname:283063		Trygonoptera testacea	Animalia	Chordata		Urolophidae	Trygonoptera				Species		
662	2019-01-02T15:19:20			SharkBase	SharkBase	HumanObservation	662					1	individuals			present										2014-10-02 23:10:00									Australia	New South Wales					-28.6105	153.629	100	0.0009	POINT (153.62946 -28.61052)							urn:lsid:marinespecies.org:taxname:105843		Carcharias taurus	Animalia	Chordata		Odontaspididae	Carcharias				Species		
663	2019-01-02T15:19:20			SharkBase	SharkBase	HumanObservation	663					1	individuals			present										2014-07-07 23:07:00									Australia	New South Wales					-28.6105	153.629	100	0.0009	POINT (153.62946 -28.61052)							urn:lsid:marinespecies.org:taxname:1382142		Neotrygon australiae	Animalia	Chordata		Dasyatidae	Neotrygon				species		
664	2019-01-02T15:19:20			SharkBase	SharkBase	HumanObservation	664					1	individuals			present										2014-07-07 23:07:00									Australia	New South Wales					-28.6105	153.629	100	0.0009	POINT (153.62946 -28.61052)							urn:lsid:marinespecies.org:taxname:105843		Carcharias taurus	Animalia	Chordata		Odontaspididae	Carcharias				Species		
665	2019-01-02T15:19:20			SharkBase	SharkBase	HumanObservation	665					1	individuals			present										2014-07-07 23:07:00									Australia	New South Wales					-28.6105	153.629	100	0.0009	POINT (153.62946 -28.61052)							urn:lsid:marinespecies.org:taxname:281932		Orectolobus ornatus	Animalia	Chordata		Orectolobidae	Orectolobus				Species		
666	2019-01-02T15:19:20			SharkBase	SharkBase	HumanObservation	666					1	individuals			present										2014-10-02 23:10:00									Australia	New South Wales					-28.6105	153.629	100	0.0009	POINT (153.62946 -28.61052)							urn:lsid:marinespecies.org:taxname:281931		Orectolobus maculatus	Animalia	Chordata		Orectolobidae	Orectolobus				species		
667	2019-01-02T15:19:20			SharkBase	SharkBase	HumanObservation	667					1	individuals			present										2014-10-01 23:10:00									Australia	New South Wales					-28.6105	153.629	100	0.0009	POINT (153.62946 -28.61052)							urn:lsid:marinespecies.org:taxname:105843		Carcharias taurus	Animalia	Chordata		Odontaspididae	Carcharias				Species		
668	2019-01-02T15:19:20			SharkBase	SharkBase	HumanObservation	668					1	individuals			present										2014-10-07 00:10:00									Australia	New South Wales					-28.6105	153.629	100	0.0009	POINT (153.62946 -28.61052)							urn:lsid:marinespecies.org:taxname:105843		Carcharias taurus	Animalia	Chordata		Odontaspididae	Carcharias				Species		
